Influencer ID,Account,Platform,Follower Count,Post Engagements,Engagement Rate (%),Views avg.,Likes avg.,Comments avg.,Shares avg.,Scraped
INF0618,na_xapaktepe,TikTok,3900000.0,120254,3.08,2200000.0,109200.0,554.0,10500.0,2022-02-07 16:54:35.641971
INF0619,kristenhanby123,TikTok,9500000.0,265269,2.79,3900000.0,262600.0,769.0,1900.0,2022-02-07 16:54:35.641971
INF0620,borisao_blois,TikTok,2900000.0,223500,7.71,2300000.0,218300.0,2400.0,2800.0,2022-02-07 16:54:35.641971
INF0621,duolingo,TikTok,2900000.0,260600,8.99,1500000.0,253600.0,4100.0,2900.0,2022-02-07 16:54:35.641971
INF0622,marxff_,TikTok,987300.0,212953,21.57,2000000.0,206500.0,5500.0,953.0,2022-02-07 16:54:35.641971
INF0623,popokbolong,TikTok,1600000.0,327600,20.47,1700000.0,322800.0,3200.0,1600.0,2022-02-07 16:54:35.641971
INF0624,jimmydarts,TikTok,5400000.0,267900,4.96,1600000.0,261600.00000000003,5200.0,1100.0,2022-02-07 16:54:35.641971
INF0625,pes_strange,TikTok,8500.0,185685,2184.53,1800000.0,177400.0,285.0,8000.0,2022-02-07 16:54:35.641971
INF0626,teddycollects,TikTok,194200.0,247900,127.65,2000000.0,242300.0,2600.0,3000.0,2022-02-07 16:54:35.641971
INF0627,moni_lina,TikTok,14300000.0,161174,1.13,8700000.0,159300.0,474.0,1400.0,2022-02-07 16:54:35.641971
INF0628,soysuco_ff,TikTok,3400000.0,306712,9.02,2100000.0,302600.0,3700.0,412.0,2022-02-07 16:54:35.641971
INF0629,casaltoxico,TikTok,5800000.0,339600,5.86,2300000.0,336200.0,2000.0,1400.0,2022-02-07 16:54:35.641971
INF0630,nada_m7amed,TikTok,5500000.0,256900,4.67,2400000.0,252500.0,2500.0,1900.0,2022-02-07 16:54:35.641971
INF0631,lynaperezxo,TikTok,8000000.0,314800,3.94,2600000.0,311500.0,1600.0,1700.0,2022-02-07 16:54:35.641971
INF0632,daveardito,TikTok,8199999.999999999,327200,3.99,1900000.0,323000.0,1900.0,2300.0,2022-02-07 16:54:35.641971
INF0633,kokoobetz,TikTok,493500.0,296600,60.1,1600000.0,291000.0,1200.0,4400.0,2022-02-07 16:54:35.641971
INF0634,oldtimehawkey,TikTok,4800000.0,275000,5.73,1500000.0,268600.0,3300.0,3100.0,2022-02-07 16:54:35.641971
INF0635,babehojol,TikTok,1200000.0,220600,18.38,1900000.0,214200.0,2400.0,4000.0,2022-02-07 16:54:35.641971
INF0636,somi_official_,TikTok,5500000.0,432824,7.87,1700000.0,429300.0,2900.0,624.0,2022-02-07 16:54:35.641971
INF0637,ivanovik.83,TikTok,172700.0,103700,60.05,2300000.0,91500.0,1100.0,11100.0,2022-02-07 16:54:35.641971
INF0638,avanireyes,TikTok,3800000.0,141000,3.71,3000000.0,134700.0,4900.0,1400.0,2022-02-07 16:54:35.641971
INF0639,4yilol,TikTok,34800.0,273400,785.63,1600000.0,267400.0,1700.0,4300.0,2022-02-07 16:54:35.641971
INF0640,lorengray,TikTok,54400000.0,357700,0.66,2400000.0,354800.0,1500.0,1400.0,2022-02-07 16:54:35.641971
INF0641,countingschleeps,TikTok,2000000.0,381200,19.06,2200000.0,378200.0,1400.0,1600.0,2022-02-07 16:54:35.641971
INF0642,eddievr,TikTok,9000000.0,369617,4.11,3400000.0,367600.0,1100.0,917.0,2022-02-07 16:54:35.641971
INF0643,acrylics.baby,TikTok,154200.0,277240,179.79,2600000.0,273700.0,3000.0,540.0,2022-02-07 16:54:35.641971
INF0644,mispastelitos_,TikTok,8600000.0,401800,4.67,2400000.0,399200.0,1200.0,1400.0,2022-02-07 16:54:35.641971
INF0645,nathypeluso,TikTok,5000000.0,390800,7.82,2300000.0,388000.0,1700.0,1100.0,2022-02-07 16:54:35.641971
INF0646,dyaahh19,TikTok,6700000.0,108585,1.62,2600000.0,98600.0,9600.0,385.0,2022-02-07 16:54:35.641971
INF0647,qpark,TikTok,29800000.0,196000,0.66,2300000.0,190300.0,2500.0,3200.0,2022-02-07 16:54:35.641971
INF0648,bluefacebleedem,TikTok,8800000.0,296900,3.37,2300000.0,293200.0,2300.0,1400.0,2022-02-07 16:54:35.641971
INF0649,gilmhercroes,TikTok,35000000.0,175400,0.5,3300000.0,171000.0,2000.0,2400.0,2022-02-07 16:54:35.641971
INF0650,marisol.viola,TikTok,815400.0,225700,27.68,2100000.0,220200.0,2300.0,3200.0,2022-02-07 16:54:35.641971
INF0651,spider_slack,TikTok,30000000.0,281900,0.94,3500000.0,279300.0,1400.0,1200.0,2022-02-07 16:54:35.641971
INF0652,attahalilintar,TikTok,9400000.0,344095,3.66,3000000.0,341700.0,1600.0,795.0,2022-02-07 16:54:35.641971
INF0653,alongcameabby,TikTok,3300000.0,203000,6.15,1800000.0,195800.0,1800.0,5400.0,2022-02-07 16:54:35.641971
INF0654,foodtimecali,TikTok,3500000.0,139611,3.99,1800000.0,129000.0,311.0,10300.0,2022-02-07 16:54:35.641971
INF0655,livvy,TikTok,4800000.0,283400,5.9,2400000.0,279800.0,2200.0,1400.0,2022-02-07 16:54:35.641971
INF0656,ingratax,TikTok,14100000.0,485029,3.44,3000000.0,483300.0,1300.0,429.0,2022-02-07 16:54:35.641971
INF0657,meredithduxbury,TikTok,14800000.0,400712,2.71,3100000.0,398700.0,1600.0,412.0,2022-02-07 16:54:35.641971
INF0658,r___.89,TikTok,2900000.0,272000,9.38,1900000.0,267200.0,3100.0,1700.0,2022-02-07 16:54:35.641971
INF0659,seungbin030708,TikTok,4400000.0,352681,8.02,3300000.0,350600.0,1400.0,681.0,2022-02-07 16:54:35.641971
INF0660,herranwalt,TikTok,4900000.0,215500,4.4,1700000.0,208600.0,4000.0,2900.0,2022-02-07 16:54:35.641971
INF0661,jaccleexs,TikTok,3800000.0,463075,12.19,2600000.0,461000.0,1700.0,375.0,2022-02-07 16:54:35.641971
INF0662,justthenobodys,TikTok,6700000.0,201900,3.01,1800000.0,195000.0,2400.0,4500.0,2022-02-07 16:54:35.641971
INF0663,hallebailey,TikTok,712900.0,306500,42.99,1500000.0,301100.0,4100.0,1300.0,2022-02-07 16:54:35.641971
INF0664,jamal.jamael,TikTok,2500000.0,234200,9.37,1700000.0,228000.0,3100.0,3100.0,2022-02-07 16:54:35.641971
INF0665,abrunalouise,TikTok,4400000.0,321151,7.3,2100000.0,317500.0,951.0,2700.0,2022-02-07 16:54:35.641971
INF0666,williwhey,TikTok,7500000.0,234900,3.13,1900000.0,229400.0,1400.0,4100.0,2022-02-07 16:54:35.641971
INF0667,briggi_bozzo,TikTok,20000000.0,431439,2.16,4900000.0,430300.0,539.0,600.0,2022-02-07 16:54:35.641971
INF0668,pablitocastilloo,TikTok,4000000.0,171900,4.3,1700000.0,162900.0,1100.0,7900.0,2022-02-07 16:54:35.641971
INF0669,emilyfauver,TikTok,3000000.0,347300,11.58,2200000.0,344100.0,1100.0,2100.0,2022-02-07 16:54:35.641971
INF0670,polinka_girla,TikTok,4300000.0,331823,7.72,3400000.0,329700.0,1300.0,823.0,2022-02-07 16:54:35.641971
INF0671,discord,TikTok,2900000.0,297735,10.27,1700000.0,292900.0,4100.0,735.0,2022-02-07 16:54:35.641971
INF0672,camilo,TikTok,27300000.0,287100,1.05,3300000.0,284600.0,1200.0,1300.0,2022-02-07 16:54:35.641971
INF0673,dadansapta_irwn,TikTok,1300000.0,196200,15.09,1400000.0,187100.0,4100.0,5000.0,2022-02-07 16:54:35.641971
INF0674,mikasalamanca,TikTok,9700000.0,305800,3.15,2700000.0,302900.0,1400.0,1500.0,2022-02-07 16:54:35.641971
INF0675,benoit_chevalier,TikTok,8000000.0,186000,2.33,1600000.0,177700.0,4000.0,4300.0,2022-02-07 16:54:35.641971
INF0676,soyalexquiroz0,TikTok,4900000.0,272300,5.56,1800000.0,267400.0,1600.0,3300.0,2022-02-07 16:54:35.641971
INF0677,panarinkaa,TikTok,7000000.0,347900,4.97,2600000.0,345300.0,1100.0,1500.0,2022-02-07 16:54:35.641971
INF0678,esperansagrasia,TikTok,1600000.0,234300,14.64,1300000.0,226300.0,1500.0,6500.0,2022-02-07 16:54:35.641971
INF0679,kopke613,TikTok,3500000.0,156600,4.47,1200000.0,142200.0,1900.0,12500.0,2022-02-07 16:54:35.641971
INF0680,leirbag____,TikTok,1400000.0,148000,10.57,2300000.0,140700.0,2200.0,5100.0,2022-02-07 16:54:35.641971
INF0681,marianne.la.mesera,TikTok,2800000.0,495835,17.71,2100000.0,493600.0,1300.0,935.0,2022-02-07 16:54:35.641971
INF0682,shawnmendes,TikTok,8400000.0,250000,2.98,1200000.0,242100.0,4100.0,3800.0,2022-02-07 16:54:35.641971
INF0683,gavrilinaa,TikTok,15800000.0,279000,1.77,2300000.0,275300.0,2000.0,1700.0,2022-02-07 16:54:35.641971
INF0684,alitaalvarez5,TikTok,7900.0,114600,1450.63,1200000.0,94100.0,2300.0,18200.0,2022-02-07 16:54:35.641971
INF0685,pipepunkoficial,TikTok,991200.0,401073,40.46,1800000.0,397800.0,573.0,2700.0,2022-02-07 16:54:35.641971
INF0686,benkielesinski,TikTok,2600000.0,302200,11.62,1500000.0,296800.0,3400.0,2000.0,2022-02-07 16:54:35.641971
INF0687,heymynamesluna,TikTok,4300000.0,185100,4.3,1500000.0,176400.0,1400.0,7300.0,2022-02-07 16:54:35.641971
INF0688,_canalf,TikTok,1800000.0,224844,12.49,2600000.0,220800.0,3500.0,544.0,2022-02-07 16:54:35.641971
INF0689,andy.and.michelle,TikTok,2700000.0,228600,8.47,2400000.0,224200.0,1600.0,2800.0,2022-02-07 16:54:35.641971
INF0690,mydaddysteve,TikTok,635100.0,239100,37.65,2000000.0,234300.0,1900.0,2900.0,2022-02-07 16:54:35.641971
INF0691,savv.labrant,TikTok,29200000.0,379591,1.3,2600000.0,377300.0,1800.0,491.0,2022-02-07 16:54:35.641971
INF0692,pekruuu,TikTok,1500000.0,213300,14.22,1400000.0,205400.0,3500.0,4400.0,2022-02-07 16:54:35.641971
INF0693,lagaitagaitan,TikTok,4700000.0,280900,5.98,3300000.0,278400.0,1400.0,1100.0,2022-02-07 16:54:35.641971
INF0694,ayaatanjali_,TikTok,5600000.0,297600,5.31,1800000.0,293300.0,3100.0,1200.0,2022-02-07 16:54:35.641971
INF0695,jeromepolin98,TikTok,3900000.0,234700,6.02,1200000.0,226300.0,6900.0,1500.0,2022-02-07 16:54:35.641971
INF0696,hmzahbate,TikTok,3300000.0,248500,7.53,4100000.0,246300.0,1200.0,1000.0,2022-02-07 16:54:35.641971
INF0697,vzelivx,TikTok,731300.0,275100,37.62,2100000.0,271200.0,2600.0,1300.0,2022-02-07 16:54:35.641971
INF0698,noordabashh,TikTok,7900000.0,397700,5.03,2000000.0,394900.0,1400.0,1400.0,2022-02-07 16:54:35.641971
INF0699,padre_patrick,TikTok,2200000.0,174400,7.93,1100000.0,162000.0,1800.0,10600.0,2022-02-07 16:54:35.641971
INF0700,tiahranelson,TikTok,3700000.0,288400,7.79,2100000.0,284700.0,2100.0,1600.0,2022-02-07 16:54:35.641971
INF0701,keshi,TikTok,684100.0,271800,39.73,1600000.0,266700.0,3100.0,2000.0,2022-02-07 16:54:35.641971
INF0702,nickandcarrie,TikTok,5000000.0,341600,6.83,2600000.0,339100.0,1100.0,1400.0,2022-02-07 16:54:35.641971
INF0703,vivi,TikTok,9800000.0,290842,2.97,2300000.0,287500.0,2700.0,642.0,2022-02-07 16:54:35.641971
INF0704,fiersabesari,TikTok,1500000.0,154400,10.29,1100000.0,140800.0,1100.0,12500.0,2022-02-07 16:54:35.641971
INF0705,royroy1228,TikTok,59700.0,168700,282.58,1300000.0,157700.0,6100.0,4900.0,2022-02-07 16:54:35.641971
INF0706,saesiii,TikTok,4400000.0,182100,4.14,3300000.0,178400.0,1200.0,2500.0,2022-02-07 16:54:35.641971
INF0707,lilyachty,TikTok,7800000.0,249300,3.2,1800000.0,244400.0,2700.0,2200.0,2022-02-07 16:54:35.641971
INF0708,brodywellmaker,TikTok,18400000.0,262100,1.42,2000000.0,257900.0,1800.0,2400.0,2022-02-07 16:54:35.641971
INF0709,dontstopmeowing,TikTok,8800000.0,274900,3.12,2300000.0,271400.0,1500.0,2000.0,2022-02-07 16:54:35.641971
INF0710,gevids,TikTok,10200000.0,191854,1.88,3300000.0,188400.0,2600.0,854.0,2022-02-07 16:54:35.641971
INF0711,fahmi.nm,TikTok,7000000.0,287683,4.11,2300000.0,284400.0,2400.0,883.0,2022-02-07 16:54:35.641971
INF0712,buithanhtuyen2003,TikTok,1600000.0,318506,19.91,2100000.0,315300.0,2800.0,406.0,2022-02-07 16:54:35.641971
INF0713,semiraminta,TikTok,11100000.0,159980,1.44,2200000.0,153700.0,5800.0,480.0,2022-02-07 16:54:35.641971
INF0714,nufc,TikTok,791600.0,190600,24.08,1200000.0,180900.0,5100.0,4600.0,2022-02-07 16:54:35.641971
INF0715,fortnitekanal.exe,TikTok,1100000.0,187900,17.08,1400000.0,179400.0,7000.0,1500.0,2022-02-07 16:54:35.641971
INF0716,yizaroff,TikTok,3500000.0,308758,8.82,2100000.0,305500.0,2500.0,758.0,2022-02-07 16:54:35.641971
INF0717,zdotss,TikTok,801600.0,204400,25.5,1500000.0,197300.0,2500.0,4600.0,2022-02-07 16:54:35.641971
INF0718,baldybrobryzxz,TikTok,10100000.0,281660,2.79,3200000.0,279300.0,2100.0,260.0,2022-02-07 16:54:35.641971
INF0719,ererervin,TikTok,77600.0,253900,327.19,2300000.0,250200.0,2300.0,1400.0,2022-02-07 16:54:35.641971
INF0720,mexicocookingclub,TikTok,10100000.0,227000,2.25,2000000.0,222300.0,1800.0,2900.0,2022-02-07 16:54:35.641971
INF0721,theawesomelawsons,TikTok,2700000.0,265300,9.83,2100000.0,261500.0,1500.0,2300.0,2022-02-07 16:54:35.641971
INF0722,hansdowel,TikTok,4100000.0,288400,7.03,2100000.0,284900.0,2200.0,1300.0,2022-02-07 16:54:35.641971
INF0723,jayandsharon,TikTok,1900000.0,259400,13.65,1500000.0,254000.0,1500.0,3900.0,2022-02-07 16:54:35.641971
INF0724,that_vs_them,TikTok,1300000.0,198600,15.28,1400000.0,190800.0,4900.0,2900.0,2022-02-07 16:54:35.641971
INF0725,miichaelltran,TikTok,6000000.0,289000,4.82,2200000.0,285700.0,2000.0,1300.0,2022-02-07 16:54:35.641971
INF0726,pedrolzc,TikTok,367000.0,603667,164.49,1400000.0,601200.0,1600.0,867.0,2022-02-07 16:54:35.641971
INF0727,daisykeech,TikTok,6600000.0,292124,4.43,2900000.0,289600.0,424.0,2100.0,2022-02-07 16:54:35.641971
INF0728,julesleblanc,TikTok,18600000.0,391571,2.11,2100000.0,389100.0,1600.0,871.0,2022-02-07 16:54:35.641971
INF0729,samplertimes,TikTok,1500000.0,335334,22.36,2700000.0,333100.0,934.0,1300.0,2022-02-07 16:54:35.641971
INF0730,kasurita_millonario,TikTok,3000000.0,301407,10.05,1900000.0,297800.0,3100.0,507.0,2022-02-07 16:54:35.641971
INF0731,itskingchris,TikTok,15000000.0,323500,2.16,1600000.0,319500.0,2100.0,1900.0,2022-02-07 16:54:35.641971
INF0732,khaicakhia99,TikTok,3500000.0,302276,8.64,3300000.0,300200.0,1700.0,376.0,2022-02-07 16:54:35.641971
INF0733,janeydm,TikTok,14000000.0,416993,2.98,3200000.0,415400.0,1300.0,293.0,2022-02-07 16:54:35.641971
INF0734,danielthrasher,TikTok,1600000.0,379500,23.72,1800000.0,376500.0,1100.0,1900.0,2022-02-07 16:54:35.641971
INF0735,leohwan,TikTok,1100000.0,258100,23.46,1200000.0,251400.0,3800.0,2900.0,2022-02-07 16:54:35.641971
INF0736,milligram96,TikTok,1300000.0,215400,16.57,1600000.0,209300.0,2300.0,3800.0,2022-02-07 16:54:35.641971
INF0737,jordanemel,TikTok,8100000.0,189500,2.34,3100000.0,185900.0,1600.0,2000.0,2022-02-07 16:54:35.641971
INF0738,michaeloftiktok,TikTok,730200.0,236100,32.33,1700000.0,230800.0,3100.0,2200.0,2022-02-07 16:54:35.641971
INF0739,erfaina88,TikTok,676800.0,154400,22.81,1200000.0,142000.0,4700.0,7700.0,2022-02-07 16:54:35.641971
INF0740,thehypehouse,TikTok,19800000.0,360587,1.82,2700000.0,358500.0,1700.0,387.0,2022-02-07 16:54:35.641971
INF0741,brunoberti,TikTok,8700000.0,139800,1.61,3400000.0,135400.0,3200.0,1200.0,2022-02-07 16:54:35.641971
INF0742,thedumbcatshow,TikTok,1400000.0,276100,19.72,1000000.0,268900.0,2300.0,4900.0,2022-02-07 16:54:35.641971
INF0743,sahponcio,TikTok,1300000.0,366558,28.2,2500000.0,364300.0,1400.0,858.0,2022-02-07 16:54:35.641971
INF0744,jamesneese2,TikTok,2000000.0,160400,8.02,1200000.0,149200.0,6400.0,4800.0,2022-02-07 16:54:35.641971
INF0745,genshin_impact_ru,TikTok,1400000.0,267300,19.09,968200.0,259300.0,4600.0,3400.0,2022-02-07 16:54:35.641971
INF0746,saydenseay,TikTok,3200000.0,259200,8.1,1000000.0,251200.0,2600.0,5400.0,2022-02-07 16:54:35.641971
INF0747,caraos,TikTok,4000000.0,316300,7.91,1100000.0,310400.0,3100.0,2800.0,2022-02-07 16:54:35.641971
INF0748,bessan_esmail,TikTok,9800000.0,189300,1.93,2000000.0,183900.0,3200.0,2200.0,2022-02-07 16:54:35.641971
INF0749,_catben_,TikTok,8700000.0,226500,2.6,2100000.0,222300.0,2000.0,2200.0,2022-02-07 16:54:35.641971
INF0750,footballszone,TikTok,372600.0,236100,63.37,1900000.0,231400.0,1800.0,2900.0,2022-02-07 16:54:35.641971
INF0751,john_malecki,TikTok,286700.0,180900,63.1,4000000.0,178100.0,1200.0,1600.0,2022-02-07 16:54:35.641971
INF0752,keemokazi,TikTok,24300000.0,447924,1.84,2300000.0,446000.0,1500.0,424.0,2022-02-07 16:54:35.641971
INF0753,cookingwithlynja,TikTok,8900000.0,257300,2.89,2600000.0,254300.0,1600.0,1400.0,2022-02-07 16:54:35.641971
INF0754,luisasonza,TikTok,13000000.0,295500,2.27,1900000.0,291900.0,2500.0,1100.0,2022-02-07 16:54:35.641971
INF0755,joe.bartolozzi,TikTok,17200000.0,296278,1.72,1700000.0,292300.0,3400.0,578.0,2022-02-07 16:54:35.641971
INF0756,mrjrs2,TikTok,6700000.0,263500,3.93,1700000.0,259100.00000000003,3000.0,1400.0,2022-02-07 16:54:35.641971
INF0757,giovannidasrimass,TikTok,6500000.0,177600,2.73,2100000.0,172200.0,2500.0,2900.0,2022-02-07 16:54:35.641971
INF0758,laurensulli,TikTok,83400.0,209900,251.68,1100000.0,201100.0,3000.0,5800.0,2022-02-07 16:54:35.641971
INF0759,anxietycouple,TikTok,10300000.0,302972,2.94,3000000.0,300800.0,872.0,1300.0,2022-02-07 16:54:35.641971
INF0760,dilaraaduman,TikTok,1500000.0,206200,13.75,3000000.0,202900.0,1400.0,1900.0,2022-02-07 16:54:35.641971
INF0761,jo1_gotothetop,TikTok,320400.0,115500,36.05,1100000.0,96600.0,3500.0,15400.0,2022-02-07 16:54:35.641971
INF0762,rad.miru,TikTok,8400000.0,288797,3.44,5700000.0,287600.0,846.0,351.0,2022-02-07 16:54:35.641971
INF0763,spicyycam_,TikTok,17700000.0,301808,1.71,2400000.0,299100.0,2100.0,608.0,2022-02-07 16:54:35.641971
INF0764,4q2y,TikTok,852100.0,170900,20.06,2300000.0,165900.0,4000.0,1000.0,2022-02-07 16:54:35.641971
INF0765,xibibrothers,TikTok,7100000.0,328752,4.63,2700000.0,326600.0,852.0,1300.0,2022-02-07 16:54:35.641971
INF0766,in_the_nic_of_time,TikTok,5200000.0,300266,5.77,2100000.0,297200.0,2300.0,766.0,2022-02-07 16:54:35.641971
INF0767,snarkymarky,TikTok,4600000.0,259000,5.63,1400000.0,253600.0,2900.0,2500.0,2022-02-07 16:54:35.641971
INF0768,mikeyyk88,TikTok,176900.0,185000,104.58,1300000.0,176700.0,2900.0,5400.0,2022-02-07 16:54:35.641971
INF0769,leftistjayce,TikTok,33600.0,211700,630.06,1100000.0,203200.0,3000.0,5500.0,2022-02-07 16:54:35.641971
INF0770,yousefmousa.1,TikTok,380900.0,137200,36.02,2200000.0,130600.0,2300.0,4300.0,2022-02-07 16:54:35.641971
INF0771,ryanhdlombard,TikTok,7600000.0,266800,3.51,1700000.0,262400.0,1100.0,3300.0,2022-02-07 16:54:35.641971
INF0772,hoaminzy_hoadambut,TikTok,3800000.0,293144,7.71,3300000.0,291200.0,1200.0,744.0,2022-02-07 16:54:35.641971
INF0773,orange_egypt,TikTok,390400.0,102657,26.3,11300000.0,101000.0,788.0,869.0,2022-02-07 16:54:35.641971
INF0774,meosimmyyt,TikTok,3500000.0,224800,6.42,1300000.0,218200.0,5500.0,1100.0,2022-02-07 16:54:35.641971
INF0775,incorrectlyroce,TikTok,4200000.0,323200,7.7,1800000.0,319900.0,1700.0,1600.0,2022-02-07 16:54:35.641971
INF0776,danissntss,TikTok,182300.0,405900,222.65,1700000.0,403100.0,1800.0,1000.0,2022-02-07 16:54:35.641971
INF0777,yarenalaca,TikTok,5400000.0,134411,2.49,1900000.0,126400.0,7400.0,611.0,2022-02-07 16:54:35.641971
INF0778,galkina_anechka,TikTok,2900000.0,160683,5.54,3900000.0,157600.0,2400.0,683.0,2022-02-07 16:54:35.641971
INF0779,noted99,TikTok,21300.0,106130,498.26,1100000.0,85400.0,30.0,20700.0,2022-02-07 16:54:35.641971
INF0780,domi.nate,TikTok,936800.0,179600,19.17,1100000.0,169600.0,4100.0,5900.0,2022-02-07 16:54:35.641971
INF0781,miuka.povs,TikTok,2000000.0,322085,16.1,2100000.0,319300.0,2200.0,585.0,2022-02-07 16:54:35.641971
INF0782,zodiac.boyfriend,TikTok,1400000.0,196300,14.02,1200000.0,188100.0,2800.0,5400.0,2022-02-07 16:54:35.641971
INF0783,kaelimaee,TikTok,7900000.0,326600,4.13,2400000.0,324200.0,1000.0,1400.0,2022-02-07 16:54:35.641971
INF0784,fabiola.baglieri,TikTok,11200000.0,385865,3.45,2700000.0,384100.0,1500.0,265.0,2022-02-07 16:54:35.641971
INF0785,tasyakamilaofficial,TikTok,368500.0,272966,74.07,3100000.0,270800.0,1200.0,966.0,2022-02-07 16:54:35.641971
INF0786,vibez..07,TikTok,363800.0,226500,62.26,1100000.0,218800.0,2400.0,5300.0,2022-02-07 16:54:35.641971
INF0787,danisoomin,TikTok,7600000.0,310300,4.08,2100000.0,307400.0,1700.0,1200.0,2022-02-07 16:54:35.641971
INF0788,preston,TikTok,8900000.0,193905,2.18,2500000.0,190000.0,3200.0,705.0,2022-02-07 16:54:35.641971
INF0789,xoteam,TikTok,28200000.0,311461,1.1,2900000.0,309400.0,1400.0,661.0,2022-02-07 16:54:35.641971
INF0790,luvanthony,TikTok,10900000.0,404262,3.71,2200000.0,402200.0,1400.0,662.0,2022-02-07 16:54:35.641971
INF0791,mishayoung,TikTok,3600000.0,202600,5.63,2300000.0,198500.0,1700.0,2400.0,2022-02-07 16:54:35.641971
INF0792,king_misr,TikTok,1200000.0,163600,13.63,1600000.0,156300.0,3800.0,3500.0,2022-02-07 16:54:35.641971
INF0793,dasigantung,TikTok,4700000.0,388900,8.27,1800000.0,386300.0,1400.0,1200.0,2022-02-07 16:54:35.641971
INF0794,shehabeldin100,TikTok,6200000.0,240100,3.87,1900000.0,236100.0,1500.0,2500.0,2022-02-07 16:54:35.641971
INF0795,clearconfused,TikTok,284900.0,208324,73.12,850700.0,197500.0,724.0,10100.0,2022-02-07 16:54:35.641971
INF0796,virtualontop.mc,TikTok,130600.0,238200,182.39,1300000.0,232200.0,3500.0,2500.0,2022-02-07 16:54:35.641971
INF0797,cassholland,TikTok,1200000.0,384482,32.04,3200000.0,383000.0,852.0,630.0,2022-02-07 16:54:35.641971
INF0798,traphousesports,TikTok,1700000.0,204700,12.04,1000000.0,195400.0,1900.0,7400.0,2022-02-07 16:54:35.641971
INF0799,adhityappeo,TikTok,3800000.0,363020,9.55,2300000.0,360800.0,1600.0,620.0,2022-02-07 16:54:35.641971
INF0800,300_rt,TikTok,416200.0,135259,32.5,3300000.0,131100.0,3700.0,459.0,2022-02-07 16:54:35.641971
INF0801,palmertrolls,TikTok,2400000.0,265800,11.08,2300000.0,262800.0,1400.0,1600.0,2022-02-07 16:54:35.641971
INF0802,revxte,TikTok,252000.0,198348,78.71,2800000.0,195100.0,648.0,2600.0,2022-02-07 16:54:35.641971
INF0803,itsniane,TikTok,1600000.0,260800,16.3,1000000.0,253800.0,2100.0,4900.0,2022-02-07 16:54:35.641971
INF0804,_goodvibespositive_,TikTok,2100000.0,161833,7.71,1100000.0,151100.0,933.0,9800.0,2022-02-07 16:54:35.641971
INF0805,saniur_muhamad,TikTok,836700.0,160000,19.12,2300000.0,155000.0,2300.0,2700.0,2022-02-07 16:54:35.641971
INF0806,unique.planet,TikTok,5400000.0,459561,8.51,1700000.0,457300.0,1300.0,961.0,2022-02-07 16:54:35.641971
INF0807,jaydafnwayda,TikTok,3000000.0,307700,10.26,1700000.0,304200.0,1400.0,2100.0,2022-02-07 16:54:35.641971
INF0808,kerri_okie,TikTok,2600000.0,150700,5.8,1200000.0,140100.0,8800.0,1800.0,2022-02-07 16:54:35.641971
INF0809,indrakenz,TikTok,5300000.0,167101,3.15,2700000.0,163100.0,3700.0,301.0,2022-02-07 16:54:35.641971
INF0810,miadio,TikTok,4600000.0,261000,5.67,1200000.0,255200.0,1400.0,4400.0,2022-02-07 16:54:35.641971
INF0811,ajgreene15,TikTok,2700000.0,291655,10.8,2100000.0,288700.0,855.0,2100.0,2022-02-07 16:54:35.641971
INF0812,leanemarts,TikTok,3300000.0,350549,10.62,1900000.0,347900.0,2100.0,549.0,2022-02-07 16:54:35.641971
INF0813,jumpersjump,TikTok,6000000.0,270700,4.51,1700000.0,266800.0,1500.0,2400.0,2022-02-07 16:54:35.641971
INF0814,truenorthoutdoors,TikTok,781700.0,76086,9.73,2100000.0,62800.0,286.0,13000.0,2022-02-07 16:54:35.641971
INF0815,gregisms,TikTok,2100000.0,195500,9.31,893200.0,184800.0,3600.0,7100.0,2022-02-07 16:54:35.641971
INF0816,just_dt,TikTok,8900000.0,193900,2.18,1600000.0,187900.0,2600.0,3400.0,2022-02-07 16:54:35.641971
INF0817,katiavlogss,TikTok,13500000.0,342912,2.54,2100000.0,340500.0,2000.0,412.0,2022-02-07 16:54:35.641971
INF0818,how.kev.eats,TikTok,1400000.0,296680,21.19,2400000.0,294200.0,1800.0,680.0,2022-02-07 16:54:35.641971
INF0819,flashygman,TikTok,775600.0,256100,33.02,2000000.0,252700.0,1400.0,2000.0,2022-02-07 16:54:35.641971
INF0820,tonylopez,TikTok,23100000.0,284633,1.23,2100000.0,281700.0,2200.0,733.0,2022-02-07 16:54:35.641971
INF0821,christiantye,TikTok,2700000.0,230500,8.54,1800000.0,226300.0,1500.0,2700.0,2022-02-07 16:54:35.641971
INF0822,itsjojosiwa,TikTok,40400000.0,315774,0.78,2900000.0,313900.0,1500.0,374.0,2022-02-07 16:54:35.641971
INF0823,dobretwins,TikTok,34700000.0,223755,0.64,2300000.0,220300.0,3100.0,355.0,2022-02-07 16:54:35.641971
INF0824,devonrodriguezart,TikTok,23300000.0,226902,0.97,3700000.0,224900.0,1200.0,802.0,2022-02-07 16:54:35.641971
INF0825,stoveraymond,TikTok,1900000.0,397000,20.89,1100000.0,393100.0,2600.0,1300.0,2022-02-07 16:54:35.641971
INF0826,victormelo,TikTok,18200000.0,289400,1.59,1800000.0,286100.0,1900.0,1400.0,2022-02-07 16:54:35.641971
